key,title,author,write_time,content
https://orbi.kr/00015376637,한석원 프리패스 질문!,"
연의범
", 2018-01-13 20:13:34,"
한석원 프리패스 사려고하는데요,1월 15일까지라고 되있는데 연장해서 또 판매할까요?작년에는 언제까지 판매했었나요?
"
https://orbi.kr/00015374501,18년 정시 느낌과 컨설팅 비난에 대한 생각3,"
한강의흐름
", 2018-01-13 18:17:37,"
내용은 완전 내 머릿속에서 나온 산물이기 때문에 보시다가 구토 현기증 메스꺼움을 느끼시면 바로 읽기를 중단해 주세요. 그럴수도 있습니다.다시 말하지만 전 아테나,엔절스 ,오르비와는 전혀 상관없는 일개 수험생의 친인척임을 먼저 알려드립니다.혹 10달후를 내년입시를 대비하실분들이면 꼭 각자의 컴에 보관하시고부모님과 다시 읽어보시길 권장드리고이글을 처음 접하신분들이면 1편부터 보시면 더욱더 좋습니다 (라면 봉지 뒷면 이야기와 비슷한데 ..느낌탓인가???)시작합니다. 정시원서 준비는 본인이 하는게 제일 좋습니다.정말로 비교로 안될 정도로 좋습니다.1. 왜 컨설팅업체를 막 선택하는가A.정보의 왜곡 또는 부재이 정시 입시라는 것이 매년 물갈이 되는 것이 현실이라 들어온 사람에게는 늘 처음입니다.재수를 했다 하더라도 첫해에는 어리버리해서 원서를 잘못 넣었다고 생각하기 때문에 2번째는 실수 하지 말아야지 하는 생각에 더욱더 원서 잘넣을 생각을 합니다.본인이 하기에 답답할겁니다.부모님은 더욱더 답답할껍니다.그래서 재수 비용과 판단도 합니다.재수하면 천만원 넘게 깨지는데 어디 잘도와주는 업체없을까 알아봅니다.여기서 첫 번째 오류 .아무도 그업체를 알수 없습니다.내가 추천한사람이 자기 아는 누구를 붙여서 용하다는데 여기 좋다고 누가 그러던데...그말 너무 주관적입니다. 그사람 누가 봐도 남는 점수로 들어갔는지.정말 아슬아슬하게 붙여줬는지 말도 안되게 빵구난데 붙여줬는지 모릅니다.마지막의 경우를 붙여줘서 추천받는 경우가 제일 위험합니다.그런데 ,어떤 경우도 모르고 입시원서는 매년 독립시행인데 올해 똑같은 결과를 만들어 낸다는 보장도 없습니다.B겉모습(유명도)보고 선택지금 중2 올라가는 딸아이에게 물었습니다.아빠 누구 닮었냐 ? “응 ,공닮았어”뭐 “곰?” 아니“공”제가 체중관리에 실패해서 정사각형 공모양에 헤어스타일은 점점 한석원 선생님스타일을 닮아갑니다.키도 그냥 그렇습니다. 제가 머릿속에 저의 모습을 상상해도 아찔합니다. 야..이건 내가 들어도 인간의 모습이 아닌데.살을 빼야 겠다 우리때는 자원이 넘쳐나서 신검때 12등급은 현역 34등급은 방위를 갔습니다.전 아이들과 군대이야기를 그전에 전혀 안했습니다.올해 우리아들 군문제 때문에 이야기 하다가 아들이 그럽니다.“아빠 그 뭐드라 방위아니였어요? 삼촌들이 현역아니예요”철원 3사단 철책에서 생고생하던 생각에 눈물이 앞을 가립니다.공모양의 체형으로 바뀌였다고나의 군생활도 바꾸어 놓는구나...정말 영하 몇십도에서 힘들게 생활했는데이런겁니다. 정보가 없다보니 겉모습만 보고 판단하게 되는겁니다.유려한 말쏨씨와 모든 것을 책임질척하는 그들의 말깨끗한 외모와 옷등..야 나의 대입인생을 이 사람들이 책임질수있갰구나 ,내 자식의 원서를 책임지기에 완벽해.정보도 없고 아는곳도 없는 사람은 광고를 보고 그냥 선택하거나 대치동에 있다는 이유로 선택합니다.(이곳은 주의할곳이 많은데 글을 못씀을 ..올해도 질문받다가 이상해서 물어보면 거의 이쪽 동네입니다.)또는 광고보고합니다.분명히 광고는 자기네들이 잘한건만 올린겁니다.가끔 유명선수 소개할때 잘한 대회 것만 이야기하지 1회전 탈락 이런것은 이야기 안합니다.무조건 그렇게 된다는 보장도 없고 그냥 그렇게 된사람이 있다는게 전부입니다.그럼 어딜 어떻게 할까요?제일 좋은 것은 본인들이 하는겁니다.그거 못하겟어요 .정말 불안해요 하면 저라면 그냥 여기에 있는아테나 엔젤스 컨설팅을 하겠습니다.2.엔젤스와 아테나를 위한변명다시 말하지만 이들을 옹호할 생각도 없고 이들을 알지도 못합니다.비난받을 것은 비난 받아야 합니다.그것을 뭐라고 하는 것이 아닙니다.""내 생각에 대치동이나 다른곳이 더 쓰레기같은데"" 그럼 덜쓰레기라고 비난 못하냐!!그런의도의 글이 아닙니다.10개의 식당이 있다고 합시다.오르비라는 식당은 휴게실을 개방합니다.어디서 밥을먹던나머지 9개의 식당은 그런곳이 없습니다.각자 맛있다고 생각하는 식당을 소문을 듣고 들어가서 먹습니다.그런데 맛이없습니다.생각보다 맛이 없는곳지나가는 고양이가 만든것보다도 맛이 없는 곳먹고 나와서 오르비 식당 휴게소에서 모여서 이야기 합니다.오르비식당에서  맛이 없다고 생각한 사람이 불만을 이야기 하니,다른곳에서 먹은사람도 억울합니다.본인들이 먹은 식당의 불만도 이야기 합니다.이거 이야기하다보니 커지고 나중에 온 사람들은 오르비식당만의 욕인줄 아는 사람도 있고몇몇 다른 식당 사람이 끼여서 자기네 식당은 안그러네 하면서 광고를 합니다.내가 왜 컨설팅을 할꺼면 여기 컨설팅을 한다고 했을까요?전 컨설팅들이 어떻게 하는지 모릅니다.여기도 어떻게 하는지 모르구요그런데 ,물량공급님(지금은 아니라고 하네요 몰랐습니다.어디소속인지 관심이 없어서요)과 원서리언글들은 읽은적이 많습니다.도움도 많이 받았구요,요사이 흐리멍덩하게 안써도 되는글들을 흐리멍덩하게 써서 약간 불만도있지만 행간사이를 읽을수 있도록 써주시면 더좋고.이들은 일단 공부를 한다는 느낌을 알 수 있습니다.전 다른곳의 사람이 공부를 하는지 안하는지모릅니다.뒷북치고 다 맞춘척(이거 불가능입니다.)하는 업체, 나는 잘한다 무조건 따라라 하는업체여기 오르비에 알바 풀어놓고 끌어드리고다른업체도 그쪽 이런 대화의 장이 있으면 바로 문닫을 업체 넘처납니다.제가 여기저기 글들을 모았습니다 몇년동안 빵났다고맞췄다고 하는업체글 .주로 원서접수마감일 당일이나 다음날들글올해도 까보면 가관일겁니다.결과나오고 이야기하면 다 조작이고요.다른 업체는 남의 게시판에 와서 그냥 아테나와 엔절스 욕먹는것만 보고 즐기는겁니다.지들은 훨씬 못하면서요.다시 말씀드리지만 욕먹을 짓하면 먹는거고서비스를 정성을 다해서 제공해야 하는겁니다.욕먹을 짓을 한 것은 한것이고 그런데 숨어있는 업체들이 더욱 한심하고 웃기다는 겁니다제가 진지하게 정말로 궁서체로 생각했습니다.내가 할까 ???       ""  4칸 전문 정시컨설팅     슈퍼 스나이퍼 한강의 흐름 ""이러면 많이 오실 것 같은데이거 정말 궁서체로 생각중입니다.이야기가 길어져서 마지막 4편에 글을 좀더 쓰겠습니다.전 부모님들도 여기에 많이계신지 잘몰랐는데 많으시더라구요.수험생주의 사항,부모님 참고사항등을 정리해서 마지막으로 다시올리겠습니다.
"
https://orbi.kr/00015368131,근데 어떤 과목이든,"
HpBtM
", 2018-01-13 13:19:59,"
탐구를 제외하면 결국 본인의 노력이 훨씬 중요하지 않나요?국어나 영어는 말할 것고 없고수학은 한석원을 듣던 현우진을 듣던 복습 때 하는 본인 공부가 훨씬 중요하다고 생각해요.괜히 인강강사에 목매서 공부를 안하고 쇼핑만 하는 제 친구가 참 안타깝네요...
"
https://orbi.kr/00015356336,미2 현우진T vs 이창무T,"
프랭크 'The God' 오션
", 2018-01-13 01:16:27,"
기벡은 현우진, 확통은 이창무인건 알겠는데 미2는 누구인지 확실하게 결정을 못 짓겠네요ㅜㅜ 한석원 알텍 한 번듣고 수분감이랑 병행하면서 풀려고 하는데 누가 좋을까요? 그 선생님의 장점(되도록이면 미2를 중심으로)이랑 함께 추천해주시면 감사하겠습니다 ㅠㅠ
"
https://orbi.kr/00015356072,문과 머성패스vs메가패스,"
끼요옷
", 2018-01-13 01:11:23,"
머성국어박광일 전형태 김상훈수학한석원 영어이명학사탐임정환메가국어김동욱수학현우진 양승진영어조정식사탐이기상 윤성훈탐구가 세지사문이라면 당신의 선택은?


?
최대 1개 선택 / ~2018-01-20

머성
메가ㄹ
에엥 전 과탐하는데에??

투표하기


"
https://orbi.kr/00015354370,이과 수리논술 준비하려는데요,"
휴리
", 2018-01-13 00:32:32,"
예비 고3 입니다 6논술 하려고하는데서울과기대, 광운대, 인하대, 부산대 등등 하려고 합니다논술은 개념이 중요하대서 한석원쌤 생질 수1 부터 기벡까지 전부 들으려 하는데 괜찮은가요?그 이후에는 어떻게 할까요?국어 과탐은 버리고 영어는 최저맞추는 용도만 쓸거에요
"
https://orbi.kr/00015353896,대성 광고 ㅋㅋ,"
곰보
", 2018-01-13 00:22:00,"
한석원 얼굴 ㅋㅋ
"
https://orbi.kr/00015341898,한석원 선생님 생질 어떤가요?,"
Da다익선
", 2018-01-12 17:38:27,"
이과입니다 그런데 미적분1이 좀 덜 된거같아서빡T의 생질 미적분1을 들을려고 하는데 생질 미적분1 들으면 개념 정리 싹 되나요??
"
https://orbi.kr/00015318772,재미있는 썰,"
지효세젤예
", 2018-01-11 23:20:56,"
고3때 트와이스 팬싸 갔는데 야자 째고감ㅋㅋㅋ 지효가 나 서울대 들어가면 사궈준다했는데 삼반해서 서울대가면 jyp 3년 연애 깨질텐데 ㅆㄱㄴ?한석원 왈 오수해서라도 서울대가라  이유가 있었구먼
"
https://orbi.kr/00015309223,수학교과서 안사도 되겠죠?,"
김사나
", 2018-01-11 18:11:40,"
미2 잃어버렸는데 명작이랑 바이블로 커버 가능하겠죠? ㅠㅠㅠㅠ근데 한석원T가 교과서를 엄청 강조하시던데 어떡할까요....
"
https://orbi.kr/00015302645,빡t 풀커리 후기 부탁드립니다,"
담쟁이
", 2018-01-11 12:59:36,"
선배님들 중 한석원 선생님 풀커리(알텍, 크포, 빡모) 들으신 선배님들...후기 좀 올려주시기를 부탁드립니다 유념해야 할 점, 어려운 점, 나아진 점, 기대 효과 등 다양하게 부탁드립니다 
"
https://orbi.kr/00015283788,의대희망 예비 고3 정시조언좀해주세요,"
착한의사
", 2018-01-10 23:17:02,"
말그대로 의대가려구 정시파려구요여태껏 내신으로 가려구 한번도 모의고사 공부하고 시험친 적이 없어서모의고사 볼 때마다 성적이 좋진 않습니당저 이과구요  수학은 4 국어 4 영어 1 과탐 22 정도나와요인강은 대성 이과 전과목 패스 45만원짜리그거...하나 끊었는데 뭐뭐 듣는게 좋을 까요그리구 모든 강의는 교재를 사야 좋나요?교재값 ㅎㄷㄷ해서 좀 부담스러워요일단 수학 먼저 질문드려요한석원쌤 강의 일단 듣고있는데제가 멍청한걸까요 당최 이 인강을어케 활용해야하는거죠?? 고수분들 알려주세요어떻게해야 한석원쌤과 진실한 수학을 배울수있을까요??? 지금 생질 기벡 미2 듣고있습니다 교재는생질 미2 상.하 만 보유중이구요 ㅎㅎ그리구 일단제 공부 법인데요수학은 개념유형. Rpm. 라이트 쎈3가지 교재 기본으로 석원쌤 생질듣고 저거 3개 돌리고 오답노트 만들고 간간히 오답 복습하는식이에요이게 끝입니다 ㅋㅋ 기벡도 미2도 저렇게 공부하고요아직제가 기본기가 엄청탄탄한편은 아니라생질을 듣고있긴한데 제 모의고사 점수정도면이 단계부터 시잗하는게 맞겠죠? 근데 강의가좀 쉬워서요..원래 개념이니까 쉬운게 당연하지만조바심도좀 나네요.국어국어는 매3문 아시져 그거 풀고있고요지문마다 분석노트같은거 만들어서 나중에한꺼번에 볼 수 있게 공부하는 정도에요교재는 그게 다구요 대성 박광일쌤 강의듣고매3문 병행할까 생각중이에요마닳.? 그런건 뭔가요?? 저진짜 정시쪽아무것도 몰라요... 국어도 원래 4등급까지 나오지않았는데 정말 올리고싶습니다 ㅠㅠㅠ생명대성 윤도영쌤 강의 + 저희 학교 생명 프린트공책끗입니다 ㄷㄷ 와짐짜 허술하네요고3되기전 마지막 겨울방학인데공부에 미쳐보고싶어요 그런데 확실한공부법이 아닌상태로 미치면 어쩌자는걸까요두려워져서 오르비 가입합니다...저에게 도움을 주세요..간절합니다
"
https://orbi.kr/00015278974,(이과) 한석원vs현우진vs이창무,"
EverClear
", 2018-01-10 21:21:45,"
안녕하세요? 18수능 수학가형 84점 3등급 죄수생입니다창무쌤은 좋다고들 하시는데 버거울 수도 있대서 고민되고빡t나 현t도 좋을것 같아서 고민미적 확통 기벡 각각 추천하시는 선생님 있으면 의견 부탁드려요셋 다 처음 들어봐요~
"
https://orbi.kr/00015266932,대성 박광일,"
설대 천문가즈ㅏㅏ
", 2018-01-10 13:04:17,"
이투스무패있는데 대성무패끊을까 메가패스끊을까수학 한석원이냐 현우진이냐국어 박팡일이냐 김동욱이냐
"
https://orbi.kr/00015266353,환급질문,"
설대 천문가즈ㅏㅏ
", 2018-01-10 12:37:49,"
메가스터디는 환급되는걸로알고있는데 이투스랑 대성무한패스는 환급됨? 현우진이나 한석원 둘중에하나들을라카는데 현우진프리패스끊으면 환급안되고 메가패스끊는게나을거고 한석원들을거면 한석원프리패스살까 대성무한패스살까?
"
https://orbi.kr/00015230736,한석원쌤 이창무쌤,"
백색하마
", 2018-01-09 14:59:02,"
몇시간 전에 한석원쌤이랑 신민우쌤 고민했던 사람인데요많은분들이 한석원쌤 추천해주시고 이창무쌤도 좋다고 하셔서 막 미리보기도 듣고 그랬는데 둘 다 너무 좋아서 못고르겠어요ㅠㅠ크포랑 문해전인가 그건 다 듣고싶은데 개념강의도 둘 다 듣는건 무리겠죠..? 완전 노베는 아나라.. 한번만 더 추천해주세요!! 이유도 같아 알려주시면 감사하겠습니다!!ㅎㅎ


개념인강!!
최대 1개 선택 / ~2018-01-16

알파테크닉
개념의 정상
둘다!!

투표하기


"
https://orbi.kr/00015229722,한석원이 총을 한발만 쏠수있는이유는?,"
언니네이발관
", 2018-01-09 14:18:45,"

'두발'이 없어서-
"
https://orbi.kr/00015228023,한석원 선생님께서는,"
HpBtM
", 2018-01-09 13:18:17,"
교과서를 엄청 강조하시는데 학습방법을 질문했더니‘알파테크닉이 수능실전 심화개념 강좌이니 교과서를 병행하면서 알파테크닉을 공부하여 개념학습과 함께 문제 해결력을 향상시킨 이후 단원별 기출문제 풀이와 학습에 집중하십시오.’이렇게 답변하셨는데 교과서 공부하는거 추천하시나요?참고로 이과고 상당한 노베...
"
https://orbi.kr/00015227463,이과->문과 수학 조언좀 해주세여,"
종그미
", 2018-01-09 12:55:08,"
작년 이과 6등급이떠서 3년동안 제가 공부를 하는척만 했다는걸 깨달았습니다.또한 하기싫은걸 억지로 해서 이도저도 못할바에원래 하고싶었던 꿈을 선택하여 열심히 해보고 싶어서 문과를 선택했습니다.작년 수능은 솔직히 개념만알아도 3등급은 나왔어야 하는게 아니냐는 주위사람들 소리를 듣고'이번 수능은 개념부터 확실하게 잡고가자' 생각해서고등학교 3년동안 책한권도 못끝낸 제가 재수4일차만에 수2 개념책을 한권 끝냈습니다.그런데, 지금 제가 대성프패를 사서 한석원 선생님의 생각의 질서를 들을려고 하는데, 강의 수가 너무 많아서 1월달 내내 수2만 할것같고,미적1,확통을 혼자 독학하기엔 무리가 있는듯 하며,수2강의를 들으면서, 미적1 독학 + 인강을 듣는방법도생각하는중인데어떤게 가장 효율적인지 알고싶습니다. 그리고 제가 하루에 10시간 정도 공부를 하는데, 1월달은 일단 수학이 급하니 국2,영2,수6, 정도 잡고2월달 부터 국2 영2. 수4 사탐 각각 1시간씩 잡고 공부하려 하는데 어떤지 조언좀 듣고 싶습니다.처음하는 공부라서 많이 힘들긴 하지만, 한번 1년동안 제 모든걸 쏟아부어서 1년 공부습관이 평생가도록 노력해보고 싶습니다. 많은 조언 부탁드립니다.
"
https://orbi.kr/00015203794,서울대에 너무 가고싶네요 ㅠㅠ,"
1c6verzOZuX2SR
", 2018-01-08 21:45:57,"
안녕하세요 현재 시립대학교 신소재 공학과를 다니다 이제 군대를 가는 청년입니다 지금나이는 22살이고 (재수해서 왔어요 ㅠㅠ) 공익이여서 2년동안 시간이 남아서 수능을 보기로 결심을 했습니다 ! 당연히 서울대 정시로 뚫는거 어려운거 아는데 2년이라는 시간과 서울대에 대한 동경때문에 도전할려고 하는데 어떻게 보시나요?? 한석원 선생님은 5수를 해서 서울대를 가라하는데 저는 가고싶은과가 서울대 농대입니다 서울대 농대를 갈려면 평백이 어느정도고 2과목좀 추천해주세요~~ 참고로 과학 1은 물리 생물햇어요~~
"
https://orbi.kr/00015180095,이과 미적분1,"
연대가즈아~
", 2018-01-08 00:26:03,"
복습할려는데 이창무 개정상 이나 한석원 알텍같은 인강 들을까요 아님 혼자 개념서 교과서 복습하고 기출 풀어볼까요미적1의 어느 부분에서 미적2가 많이 출제되는지도 좀 알려주세요
"
https://orbi.kr/00015177988,예비 고3 문과 커리 조언좀요 ㅠㅠ,"
민윤7i
", 2018-01-07 23:25:40,"
윈터 스쿨 다니는데 선생님들 수업에 만족 못해서 따로 더 하려 하는데 ㅠㅠㅠ국어 박광일 현강 (다니는중) , 훈련도감영어 이명학 신택스라이트 수학 한석원 알파테크닉(미적 확통)사탐 임정환 사문, 윤사  + 워드 마스터 하이퍼 하루에 한과씩 +국어 후천적1등급 만들기 ...저거 인강 다 듣는거 오바일거 같은데 뭘 빼야 할지 모르겠고..다 해야할것 같고...도와주세요... 
"
https://orbi.kr/00015171127,이거도대체한석원샘왜그런거예요?,"
Y9lEAUWSXZV4JI
", 2018-01-07 20:08:36,"

아니 인테그랄따라하는건가ㅋ
"
https://orbi.kr/00015170783,예비고3 수학 문제집 질문 ,"
수지고 오르비
", 2018-01-07 19:58:17,"
이과입니다. 가형 볼겁니다. 때려 죽인다해도 나형으로 바꿀 생각 없습니다.11월 학평 7등급 맞았을 정도로 노베이스 그 자체입니다정승제가 노베에게 가장 좋다길래 프패 끊어서 듣고 있는데요어찌어찌 수꼭필까지는 끝냈습니다그리고 개때잡 시작하고 있는데요, 수능특강 병행하는게 좋을까요 자이스토리 병행하는게 좋을까요?애들은 그냥 개노베니까 인강 교재랑 수능 특강이나 끝내고 기출 풀라고 하던데 아, 그리고 OT에선 뭐 5회독 하라고 하던데 5회독까지 하는건 좀 그런거 같아서 그냥 개떄잡 1회독 끝나자 마자 한석원 알텍 갈아타려는데 괜찮을까요? 
"
https://orbi.kr/00015160450,당신을 수능 전문가로 만들어주겠다,"
수시박스
", 2018-01-07 13:27:49,"
당신을 수능 전문가로 만들어 주겠다수능 공부 절대~ 할 필요 없습니다. 매뉴얼만 숙지하시면 됩니다.일단 수능 전문가가 되기 위해 추앙해야하는 몇 가지가 있습니다.문제집 중에서는 수학의 정석과 쎈 꼽아서는 안됩니다. 그들을 꼽는 것은 다른 급식들에게 무시당할 수 있습니다. 제일 좋은 메뉴얼은 블랙라벨입니다. 블랙라벨에 대해 몰라도 괜찮습니다. 문제 하나 안 풀어도 됩니다. 어차피 봐도 모르니까요.사탐에서는 최진기보단 최적을, 과탐에서는 정원재나 배기범을 추앙해야 합니다. 이도저도 다 싫으면 최양진 정도 추천해 드립니다.최근 선생님 중에는 신승범을 타겟으로 잡고 댓글 알바라 까대며 삽자루를 추앙하십시오. 이지영은 조금 애매한 위치군요. 이다지 추천합니다. 이다지에 대해 전혀 몰라도 상관없습니다. 이다지를 추앙하십시오.좋아하는 제2외국어는 일본어, 아랍어 이런거 안됩니다. 베트남어 강추.인강에서도 이투스, 메가스터디 꼽지 마십시오. 잘 몰라도, 곧 죽어도 스카이에듀 이 정도가 좋습니다. 그 중에서 대성이 가장 좋습니다. 대성은 한석원만 아시면 됩니다. 걍 댓글마다 한석원 덜덜덜 하시면 됩니다.대충 이 정도 입니다...아.. 그리고 마지막으로... 학교 2013 보고 나서부터 고등학교가 기대된다고 절대 고백하지 마십시오. 캐무시 당합니다...
"
https://orbi.kr/00015143945,배성민 한석원 병행,"
ci2b19wo
", 2018-01-06 22:02:40,"
배성민T 빌드업이랑 한석원T 알텍병행해도 되나요?일주일에 각 3강씩 들을 예정이고요알텍으로 개념 잡고 빌드업으로 다양한 풀이 접근하려고 하는데 차라리 알텍 다하고 빌드업할까요?아니면 같이 할까요?(투표에 병행이라는 말은 '동시에' 라는 의미입니다.)


알텍, 빌드업
최대 1개 선택 / ~2018-01-13

병행
알텍 -> 빌드업

투표하기


"
https://orbi.kr/00015128980,한석원t랑 정승제t랑 개념 알려주는느낌이,"
웅19학번웅
", 2018-01-06 06:57:34,"
비슷한가여? 정승제쌤이 증명이해 위주인데 저도 그게 맞다고 생각하거든요 한석원t가 추구하는 개념공부방식이랑 다른지 궁금해서요 ㅠ 수1이 안되있어서 기본개념강좌 들으려 했는데 시중에 이번년도 개정수학빼고 없네요 ㅠㅠ 
"
https://orbi.kr/00015098862,ㄹㅇ 선생님들 인사 첫마디로 인강 중독 테스트 한번 해보면 재밌을듯,"
률니아
", 2018-01-05 01:07:52,"
예를 들어서 ‘ 안녕하십니깐’ 여기만 딱 잘라서 들려주고 1. 박광일 2. 이명학 3. 이창무 4. 신읍읍 5. 한석원5지선다로 만들어서 듣기평가 식으로 테스트 함 해보면 재밌을듯반갑습니다. 저는 수학을 가르치는에, 안냐세여 이창..안녕하십니까, 메가스터디 여러분.안녕하세요, 리얼 공..여러분 안녕하세요, 진실한 공부의 힘은 세다, 리얼리스트 박예, 여러분 반갑습니다⤴️ 메가스타디 김..안녕하세요, 열정 사탐, 열정 트레이너 임.. 또 인사법 독특하신 분들 누구 있을까요
"
https://orbi.kr/00015091974,예비고삼 수능때까지 계획 조언좀,"
towo2982
", 2018-01-04 21:26:16,"
국어 4등급국어는 후천적 국어 1등급만들기몇일하다가 딱히 좋은거못느끼고 오탈자 너무심해서 포기했고요박광일 쌤꺼 문학 비문학 커리로 쭉가게요 확실히 자습보다는 나은듯문법은 그런대로 탄탄 중세국어만하면될듯수학 2등급 그동안 학원이랑 신승범 너기출만 풀어봤는데 1등급은 무리더라고요 ㅠㅠ이제부터 한석원쌤 알파테크닉커리타려고요영어 2-3등급영어는 원래 5등급이었다가 전홍철쌤꺼 스피드리딩 구문만 들어봤는데 2등급찍었어요 이명학 vs 전홍철 추천좀탐구 (한지세지)이승헌쌤으로 쭉가게요 원래 전오성쌤꺼 들었는데 재미는 있는데 점 지엽적인걸 원해서 ..프패는 대성이랑 스듀있습니다
"
https://orbi.kr/00015091219,미적II 한석원 질문,"
서브
", 2018-01-04 20:53:55,"
문송문송한 문과입니다방학동안 미적 II를 공부해보려고 마침 대성에서 이벤트가 있길래 한석원쌤 개념강좌 들어보려 하는데개념강좌가 <알파테크닉>이랑 <생각의 질서>가 있네요문과이고, 이과 수학 처음 배우니 사실상 쌩노베라고 치면 둘 중 뭘 들어야할까요?
"
