content_id,author,write_time,comment_id,comment_content
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:01
                                ", 635711 ,"올해 호형훈제 시즌2 1회 풀어봤는데 ㄹㅇ 어렵더라고요. 특히 통계.
통계에서 3개 틀렸던듯"
https://orbi.kr/00017978045,"

샤미잡

 "," 08/05 00:00
                                ", 817249 ,"본인이생각하는 탑123실모는?
본인 현역때 풀어본거라곤 신승범모고랑 정상모고가끝임"
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:02
                                ", 635711 ,퀄은 잘 모르겠고 킬러 난이도만 따지면 난만한>>양가원>>나머지 였어요
https://orbi.kr/00017978045,"

샤미잡

 "," 08/05 00:03
                                ", 817249 ,난만한 나형 올해 나오죠?
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:04
                                ", 635711 ,앗. 저는 가형기준으로 말씀드린거. 나형은 잘 모르겠네요
https://orbi.kr/00017978045,"

POBU✏

 "," 08/05 00:02
                                ", 818894 ,샤인미랑 해모랑 일필 셋 중에 하나 선택점
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:05
                                ", 635711 ,다 나쁘지 않았는데 해모 킬러는 접근불가한 수준이었음
https://orbi.kr/00017978045,"

이빗

 "," 08/05 00:03
                                ", 774699 ,"많이 풀어재끼려하는데 가성비갑 추천좀요
"
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:04
                                ", 635711 ,오르비에 4회분인가 5회분 15000원정도 있었는데 뭐였는지 기억이 잘 안나요
https://orbi.kr/00017978045,"

잘몰라여

 "," 08/05 00:04
                                ", 749107 ,킬캠 장영진 양승진 이해원 샤인미 일읍읍 6c4점여
https://orbi.kr/00017978045,"

저항이

 "," 08/05 00:07
                                ", 727127 ,샤인미 리미티드 어떠셨나요
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 00:10
                                ", 635711 ,"제가 풀었던게 리미티드인지 리마스터인지 기억이 잘 안나네요.
옯 보면 ㅈㄴ어렵다는 평 많았는데 그정도까진 아니었던것 같아요"
https://orbi.kr/00017978045,"

찬벌

 "," 08/05 01:37
                                ", 804824 ,"일 격 필 읍 ..!! 이랑 배성민 카운터어택 , 현우진 킬링캠프, 양가원 어떤가요"
https://orbi.kr/00017978045,"

기코는진리

 "," 08/05 01:39
                                ", 635711 ,"원샷원킬 가끔가다 킬러 전에 납득안가는 문제 한 두개씩 있긴 했는데 대체적으로 좋았음.
배성민은 모르겠네요.
양가원은 작년기준 킬러가 엄청나게 어려웠어요.
킬캠 인강용은 딱히 특징이 없던것 같아요"
https://orbi.kr/00017978045,"

찬벌

 "," 08/05 01:51
                                ", 804824 ,비킬러 탄탄한 모의고사랑 비킬러 평이하고 킬러 어려운 모의고사 추천 부탁드립니다 !! 
https://orbi.kr/00017975394,"

LoBoly

 "," 08/04 20:59
                                ", 753013 ,개추
https://orbi.kr/00017975394,"

오리온자리 1등성 리겔

 "," 08/04 20:59
                                ", 820525 ,4에 호형훈제 추천점여
https://orbi.kr/00017975394,"

❄️찌르꼬❄️

 "," 08/04 21:00
                                ", 761141 ,마지막 무엇 ㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

Kaká

 "," 08/04 21:02
                                ", 819110 ,성은쌤 오르비 하시는데ㅋㅋㅋ
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:07
                                ", 824616 ,킹성은... 
https://orbi.kr/00017975394,"

볼touch

 "," 08/04 21:02
                                ", 812462 ,어디 펌임ㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:03
                                ", 824616 ,예전에 비슷한거 봤던거 올해 버젼으로 리뉴얼 시켜봤어요 ㅋㅋ 100퍼 자작 
https://orbi.kr/00017975394,"

오나의성적

 "," 08/04 21:03
                                ", 776791 ,상위권 법정의 표준! 공부합시다. 신승법입니다.
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:05
                                ", 824616 ,문과까지 섭렵하신 그는 대체... 
https://orbi.kr/00017975394,"

법과 정치

 "," 08/04 21:09
                                ", 762906 ,정말 법정에 서게 되면서 참선생 등극
https://orbi.kr/00017975394,"

CashCash

 "," 08/04 21:04
                                ", 808086 ,정보글 닥추
https://orbi.kr/00017975394,"

망수학

 "," 08/04 21:04
                                ", 790957 ,"아니 진지하게 읽고있었는데 ㅡㅡ
근데 승범쌤 국어1타 아니었나"
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:05
                                ", 824616 ,사실 수학 1타신데 100점을 초과하는 수준의 수학 실력을 다른 성적에 나누어주셔서 전과목1타라는 이명이 붙으셨죠.
https://orbi.kr/00017975394,"

꽃길걷게될거야

 "," 08/04 21:05
                                ", 763646 ,누군가인생 종치는 소리 들림ㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:06
                                ", 824616 ,설마요 ㅎㅎ... 이거보고 누가 선택할까요 
https://orbi.kr/00017975394,"

내가그거다

 "," 08/04 21:05
                                ", 758339 ,아 가르치는 마음은 공교육이나 사교육이나 다르지 않는 한결같으신 '그분'?
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:08
                                ", 824616 ,아이엠그루트
https://orbi.kr/00017975394,"

블랙말랑카우

 "," 08/04 21:11
                                ", 688105 ,신's 메쏘드 잘 쓰고 있습니다.. 덕분에 생명 1 맞았읍니다..
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:12
                                ", 824616 ,이런게 ㄱㅁ인가...  goat
https://orbi.kr/00017975394,"

폴킴

 "," 08/04 21:15
                                ", 822580 ,ㅅㅂ ㅋㅋㅋ 개웃기네요
https://orbi.kr/00017975394,"

폴킴

 "," 08/04 21:19
                                ", 822580 ,진심으로 너무 웃겨서 눈물남
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:19
                                ", 824616 ,감사합니다... ㅎㅎ
https://orbi.kr/00017975394,"

神승범

 "," 08/04 21:15
                                ", 797548 ,ㅇㅈ
https://orbi.kr/00017975394,"

토르비

 "," 08/04 21:16
                                ", 794804 ,개때잡ㅋㅋㅋ 개떼처럼 몰려오는 대부분의 수험생을 때려잡자ㅋㅋㅋ
https://orbi.kr/00017975394,"

날 가져요 이창무

 "," 08/04 21:21
                                ", 771793 ,한석원 원 진짜 잘그림 그리고 드르륵할때마다 매번 감탄함...........
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:21
                                ", 824616 ,진짜 드르륵은 신의경지 ...
https://orbi.kr/00017975394,"

•핑크빈•

 "," 08/04 22:24
                                ", 751211 ,진짜 한석원t 그림 잘 그리심......
https://orbi.kr/00017975394,"

cmKhAwtvyPZfYT

 "," 08/04 21:25
                                ", 757094 ,"감사합니다 ㅠㅠㅠ
죄송한데 국어 영어는 언제 올라오나ㅛ?"
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:26
                                ", 824616 ,이미 맨 아래에 국어 영어 강사까지 써 놓았습니다.
https://orbi.kr/00017975394,"

장롱속의날두

 "," 08/04 21:27
                                ", 808051 ,ㅋㅋㅋㄱㅋㅋㅋ
https://orbi.kr/00017975394,"

마닳맨

 "," 08/04 22:03
                                ", 815975 ,닥 신승범
https://orbi.kr/00017975394,"

19연컴부시기

 "," 08/04 21:32
                                ", 763837 ,서정원T 옜날 EBS강의들도 좋은데 교과과정 바뀌기 전 강의지만 진짜 노베들이 얻어갈거 댕많음 추가해주시죠
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/04 21:33
                                ", 824616 ,노베는 ebs에 의존하지 않습니다
https://orbi.kr/00017975394,"

R. Lewandowski

 "," 08/04 21:37
                                ", 775605 ,첨에 1.5등급 2.4등급 이라는줄 ㅋㅋ
https://orbi.kr/00017975394,"

밀베황

 "," 08/04 21:38
                                ", 571955 ,124를 421순으로 바꾸면 대충은 맞는다아님? ㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

영감

 "," 08/04 21:42
                                ", 823915 ,근데 정승제쌤 ㄹㅇ로 서울대인가요
https://orbi.kr/00017975394,"

킴키키

 "," 08/04 22:12
                                ", 741788 ,그러게 이거 궁금하네 전 아닌걸로알고있는데
https://orbi.kr/00017975394,"

•정연•

 "," 08/04 22:32
                                ", 785134 ,경희대학교 토목공학과 인걸로 알려져 있습니다
https://orbi.kr/00017975394,"

끄르륵

 "," 08/04 23:28
                                ", 684202 ,경희대 토목공학은 동명이인이래요
https://orbi.kr/00017975394,"

끄르륵

 "," 08/04 23:30
                                ", 684202 ,연대 수학과라는 소문이 있던데.. 예전에 현강에서 은연중에 연고전 언급하면서 우리학교라고 했었다는 썰이 있음
https://orbi.kr/00017975394,"

CheerUp

 "," 08/04 23:47
                                ", 780618 ,KAIST..
https://orbi.kr/00017975394,"

zTRDZjPbYmNo18

 "," 08/04 21:42
                                ", 761133 ,또또.. 속는 사람은 없고 속이는 사람만...
https://orbi.kr/00017975394,"

원할머니보다쌈

 "," 08/04 21:44
                                ", 817735 ,문과 기준 표인가..
https://orbi.kr/00017975394,"

•핑크빈•

 "," 08/04 21:45
                                ", 751211 ,"그의 드릴은 [실업계 공고생]을 위한
ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ"
https://orbi.kr/00017975394,"

배유빈배유빈

 "," 08/04 21:49
                                ", 818273 ,처음에 ...오잉? 하고읽다가 거기서 깨우침 ㅋㅋㅋㄱㅋㅋㄱㄲㄱㄱㄱㅋㅋㄱㅋㅋㅋㅋㄱㄱ
https://orbi.kr/00017975394,"

물리II

 "," 08/04 21:49
                                ", 792824 ,개때잡ㅋㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

배유빈배유빈

 "," 08/04 21:50
                                ", 818273 ,4등급 학생을 위한 메가3진 추가좀용
https://orbi.kr/00017975394,"

날 가져요 이창무

 "," 08/04 22:03
                                ", 771793 ,4등급이라면 현우진 드릴 장영진 박승동이 딱
https://orbi.kr/00017975394,"

서얼머갱제하까

 "," 08/04 22:10
                                ", 811041 ,신승범선생님 얼마전에 수능강사 그만두시고  월북하셔서 주체사상영역 한반도 1타 먹으셨는데 수정바랍니다.
https://orbi.kr/00017975394,"

Z82HyKw5pvOqET

 "," 08/04 22:28
                                ", 756181 ,수학강사 추천받으러 왔다가 국어강사 추천받고 갑니다;;;
https://orbi.kr/00017975394,"

이감해버렸네~

 "," 08/04 22:50
                                ", 676576 ,특히 권경수쌤은 초등교육이하에서 고3나이까지 공부를 그만둔 학생들을 위한 1년커리큘럼을 완벽하게 이행하시는 분으로 유명하죠~~ 부교재는 기탄 만점 500제부터 시작을하며 초등학생 눈높이에 맞춘 수업입니다.
https://orbi.kr/00017975394,"

허팝양띵도티악어마크샌즈도현TV

 "," 08/04 23:41
                                ", 814961 ,ㅋㅋㅋㅋ개때잡
https://orbi.kr/00017975394,"

연의문머니

 "," 08/04 23:55
                                ", 698979 ,위험햇지ㅋㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

연의문머니

 "," 08/04 23:56
                                ", 698979 ,근데 서정원이 ㄹㅇ 노베용 맞음
https://orbi.kr/00017975394,"

nonlinear0909

 "," 08/05 00:03
                                ", 800532 ,"작년 강대에서 강호길 들은 사람으로서
첫 줄에서 내림"
https://orbi.kr/00017975394,"

시르비

 "," 08/05 08:21
                                ", 776365 ,강호길쌤 많이 어렵나요??
https://orbi.kr/00017975394,"

nonlinear0909

 "," 08/05 09:37
                                ", 800532 ,"좀 ㅇㅇ
수학 못하지는 않지만 몇몇 문제는 버거웠음.."
https://orbi.kr/00017975394,"

커여운 비둘기

 "," 08/05 00:17
                                ", 756890 ,"한석원 131, 이름부터 5등급인데 석원T 안듣는 흑우 없제?"
https://orbi.kr/00017975394,"

입실렌

 "," 08/05 00:34
                                ", 746225 ,드리블 체대생ㅋㅋㅋㅋ
https://orbi.kr/00017975394,"

샤로

 "," 08/05 00:36
                                ", 765369 ,아 반대로 쓴거구나
https://orbi.kr/00017975394,"

향카

 "," 08/05 03:50
                                ", 719530 ,정답
https://orbi.kr/00017975394,"

고경정문폭파

 "," 08/05 01:21
                                ", 823347 ,100일의 전사들의 비용을 2배로 지불하는 그는<악마>로 정의된다.
https://orbi.kr/00017975394,"

수지고 오르비

 "," 08/05 01:48
                                ", 668529 ,"이딴 글 읽고 정말 따라해봤다 피 본 입장에서 정말 씨발 

그냥 이딴 글 쓰지 마세요 "
https://orbi.kr/00017975394,"

서성한조

 "," 08/05 10:40
                                ", 651753 ,;; ot만 들어도 어느 등급대가 들어야 될지 다 알려주는데 그걸 왜 글 탓을 해요
https://orbi.kr/00017975394,"

수지고 오르비

 "," 08/05 15:06
                                ", 668529 ,한석원은 5등급이어도 불굴의 정신만 있으면 따라갈 수 있다고하고 현우진은 시발점만 들으면 뉴런 그냥 따라갈 수 있다고 하는데 ot 듣는다고 뭐가 바뀜? 아 수학은 어려운갑다 이런 것만 남는거지
https://orbi.kr/00017975394,"

서성한조

 "," 08/05 16:06
                                ", 651753 ,한석원선생님이 불굴의 정신만 있으면 따라갈 수 있다고 한건 알텍이에요 알텍은 실제로 개념 다 해줘서 열심히 하면 따라갈 수 있어요 뉴런도 실제로 개념강의 완강한 학생들 위한 강의니까 시발점 제대로 소화하면 따라갈 수 있는거 맞아요ㅋㅋ 드릴 ot같이 고난도 n제에선 다 어려우니까 각오하라고 말해줘요 님이 ot 제대로 안보신 듯
https://orbi.kr/00017975394,"

하치

 "," 08/05 22:08
                                ", 805118 ,크포오티:크리티컬 포인트는. 1등급을 갈망하는 자들을 위한. 고난도 문제풀이 강좌입니다. 오리엔테이션 끝
https://orbi.kr/00017975394,"

다이달로스

 "," 08/05 10:40
                                ", 748120 ,피 볼뻔하다 이거 보고 정신 차림요
https://orbi.kr/00017975394,"

소심한냥이

 "," 08/05 02:22
                                ", 297017 ,남휘종 쌤두 부탁드려용~~ㅋ
https://orbi.kr/00017975394,"

고려대 사이버국방학과를꿈꾸다

 "," 08/05 06:43
                                ", 585272 ,"서정원이 진짜 노베용 
강대에서 너무 쉽다고 앞자리학생이 울었던ㅋㅋㅋ"
https://orbi.kr/00017975394,"

김성은

 "," 08/05 11:07
                                ", 668153 ,최상위권 전문 강사 김성은 입니다!!!ㅎㅎㅎ
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/05 11:27
                                ", 824616 ,히익 센세.... 100일 캐스트 잘 봤습니다. 
https://orbi.kr/00017975394,"

수학과20학번

 "," 08/05 16:11
                                ", 817775 ,"현우진 노베용은 시발점이고 뉴런은 교과서 예제 수준이 아니라 수능 3,4점 기출인데요,,,"
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/05 17:14
                                ", 824616 ,웃자고 쓴 글이에요 ㅠㅠㅠㅠㅠ 
https://orbi.kr/00017975394,"

Endi

 "," 08/05 17:43
                                ", 811342 ,"사실 저번에 나타났던 킹자스님의 ""정승제 개때잡은 개때잡만으로 1등급이 가능한 강좌라 어려워요""가 팩트였던거임"
https://orbi.kr/00017975394,"

쌍쌍바

 "," 08/05 20:20
                                ", 819856 ,ㅋㅋㅋㅋㅋ 
https://orbi.kr/00017975394,"

Jshshhxhx

 "," 08/05 21:43
                                ", 822101 ,"이창무선생님 현강생 1등급성적표 몇개 있어야 들어갈수있는데....팩트 체크 하신거....?? 
지금 클리어랑 문해전 하고있는데 난이도 쉽진 않은데....?? 특히 문해전은 3점짜리 문제 1도없음 30번급이 없는거지 대부분 준킬러 변형문제인데....?? 
내가 수학을 못하는건가......젠장
"
https://orbi.kr/00017975394,"

베베베베베미

 "," 08/05 22:03
                                ", 817861 ,와ㅋㅋㅋ 진짜가 나타났다
https://orbi.kr/00017975394,"

조정식의 합법노예

 "," 08/06 01:44
                                ", 670701 ,문해전 미2 9장10장은 1등급이 풀어도 어려운뎅 왜 30번급이 없어용
https://orbi.kr/00017975394,"

Jshshhxhx

 "," 08/06 16:35
                                ", 822101 ,"사실 제가 체감하기엔 30번급도 많은데 제가 다 풀어보진않아서 혹시 제 느낌일수도있어서,...ㅎㅎ 30번급도 많죠....근데 갑자기 5등급이하에서 이창무쌤이 띠용하고 나타나서 놀랐.....클리어가 얼마나 어려운데...ㅠ
"
https://orbi.kr/00017975394,"

노베이스죄수생

 "," 08/06 19:22
                                ", 824616 ,웃자고 올린 글입니다. ㅎㅎ.... 
https://orbi.kr/00017975394,"

연기공가고프다

 "," 08/05 22:21
                                ", 799336 ,6모 88인데 강호길쌤 너무 어렵던데 
https://orbi.kr/00017975394,"

연기공가고프다

 "," 08/05 22:22
                                ", 799336 ,아 반대였구나 죄송합니다 ㅜㅜ
https://orbi.kr/00017975394,"

링링

 "," 08/05 22:48
                                ", 746785 ,아닠ㅋㅋㅋㅋ 5등급한테 강호길무엇..
https://orbi.kr/00017975394,"

고사국18학번

 "," 08/05 23:46
                                ", 736289 ,이거 진짜 믿는사람있을까봐 ㅜㅜㅜㅜ
https://orbi.kr/00017975394,"

아메리완

 "," 08/06 10:34
                                ", 809254 ,국어 1타 신승범t !!
https://orbi.kr/00017975394,"

문과전향러

 "," 22시간 전
                                ", 822720 ,개때잡ㅋㅋㅋ
https://orbi.kr/00017975394,"

레꽃안_

 "," 3시간 전
                                ", 779196 ,완전 반대면 반대로 읽으면 되는데 애매하게 맞는것도 섞어놨네;
https://orbi.kr/00017960791,"

은센징

 "," 08/03 12:04
                                ", 743445 ,"개인적으로 ㅎㅇㅈ보다 ㅇㅅㅈ, ㅈㅇㅈ이 좋았어요"
https://orbi.kr/00017960791,"

사촌간_볼빨기

 "," 08/03 12:05
                                ", 810960 ,ㅈㅇㅈ 누구에욥?
https://orbi.kr/00017960791,"

봄날은 간다™

 "," 08/03 12:08
                                ", 798606 ,장영진인듯?
https://orbi.kr/00017960791,"

은센징

 "," 08/03 12:12
                                ", 743445 ,"네 장영진선생님이요 ㅋㅋ
다만 에외적으로 작년 수능은 양승진선생님 강의가 좀 더 잘 준비된 느낌이었어요"
https://orbi.kr/00017960791,"

은센징

 "," 08/03 12:04
                                ", 743445 ,ㅈㅇㅈ도 들어보세요 좋음
https://orbi.kr/00017955455,"

킹갓류돼홍

 "," 08/02 22:40
                                ", 773026 ,오퐈+클맥
https://orbi.kr/00017955455,"

메딕

 "," 08/02 22:40
                                ", 629420 ,사점 퀄리티 킬코급임 진짜개좋음
https://orbi.kr/00017955455,"

❁전소미❁

 "," 08/02 22:48
                                ", 811045 ,차영진 사대차 앵간 풀만해요
https://orbi.kr/00017953379,"

✨조합✨

 "," 08/02 19:15
                                ", 776917 ,목표가 어디신가요
https://orbi.kr/00017953379,"

서성한

 "," 08/02 19:16
                                ", 713578 ,부끄럽지만 건국대이상 가고싶습니다.
https://orbi.kr/00017953379,"

✨조합✨

 "," 08/02 19:18
                                ", 776917 ,솔직히 말해서 저는 1년 더 하라고 하고싶어요 건국대 가려면...
https://orbi.kr/00017953379,"

서성한

 "," 08/02 19:20
                                ", 713578 ,제가 공부를 못한다는것도 알게되었고 1년 더 욕심은 내지 않을 생각입니다. 감사합니다
https://orbi.kr/00017953379,"

From HY, To YS

 "," 08/02 19:27
                                ", 736326 ,어느정도 열심히 하시려구요?
https://orbi.kr/00017953379,"

서성한

 "," 08/02 19:45
                                ", 713578 ,마음먹었다고 하루아침에 바뀌진 않겠지만 최대한 노력해봐야죠..
https://orbi.kr/00017953379,"

From HY, To YS

 "," 08/02 19:53
                                ", 736326 ,무조건 미적1부터 하시고 전과목 개념+기출 병행하셔야 합니다.
https://orbi.kr/00017953379,"

From HY, To YS

 "," 08/02 19:55
                                ", 736326 ,"아마 개념, 기출 끝내기에도 많이 바쁘실거에요
근데 최소한 이 두개만 확실히해도 전과목 1컷 걸치는 영역까지는 도달하실수 있어요. 남은 시간이 많지않은게 흠이지만 남들보다 배로 열심히하시면 글에 적어놓으신 목표대학까지는 가능하리라 생각됩니다.
"
https://orbi.kr/00017953379,"

서성한

 "," 08/02 20:05
                                ", 713578 ,조언 감사합니다. 
https://orbi.kr/00017953379,"

실천을하자

 "," 08/02 19:43
                                ", 759915 ,미적1부터 해야해요 저도 님같은 상황이였어서 무턱대고 미적2했다가 극한부터 이해안되서 다시 돌아갔었음
https://orbi.kr/00017953379,"

서성한

 "," 08/02 19:45
                                ", 713578 ,어떻게 공부하셨는지요?
https://orbi.kr/00017953379,"

일감호오리죽이기

 "," 08/02 20:08
                                ", 811866 ,독학재수가 진짜 그런것같아요. 본인이 열심히 하면 한없이 성적 올릴수있는데 또 안하면 정말 한없이 안할수있죠..저도 독재중이라 알아요ㅜ100일이면 못할건 없다고 생각합니다. 지금부터 대신 개빡세게 해야죠
https://orbi.kr/00017953379,"

스카이가즈아아

 "," 08/02 22:42
                                ", 814514 ,미적 1 뉴런 미분 적분 파트만 들으세요 그러면 미2뉴런 들으시는데 괜찮으실거에여 그리고 뉴런 미2는 좀난이도가있어서 1두번 더듣는걸 추천해요 전 3회독했는데 두번째부터는 속도2.0으로 빠르게 들었어요
https://orbi.kr/00017953379,"

스카이가즈아아

 "," 08/02 22:43
                                ", 814514 ,회원에 의해 삭제된 글입니다.
https://orbi.kr/00017952780,"

빛쟁이

 "," 08/02 17:44
                                ", 823575 ,? 석원쌤 탈모심?
https://orbi.kr/00017952780,"

공간도형

 "," 08/02 17:45
                                ", 767061 ,?
https://orbi.kr/00017952780,"

도하 b

 "," 08/02 17:47
                                ", 759925 ,필연적으로.. 탈모의 길을 따라 집요하게..
https://orbi.kr/00017952780,"

❄️찌르꼬❄️

 "," 08/02 17:50
                                ", 761141 ,오늘 피부과나 가볼까
https://orbi.kr/00017952780,"

사촌간_볼빨기

 "," 08/02 17:52
                                ", 810960 ,"조기발견=결혼 ,때늦게 치료=솔로"
https://orbi.kr/00017952780,"

그럼에도 불구하고

 "," 08/02 18:38
                                ", 772103 ,혹시 약 드시고 계신건가요? 부작용이 있다는 말도 있어서 걱정되네요.ㅠ 
https://orbi.kr/00017952780,"

김tora

 "," 08/02 18:57
                                ", 590215 ,앞머리 라인은 진행 늦추는수밖에 없다죠 ㅜㅜ 약먹고..아니면 수술
https://orbi.kr/00017949407,"

Art149

 "," 08/02 02:14
                                ", 488828 ,회원에 의해 삭제된 글입니다.
https://orbi.kr/00017949407,"

Art149

 "," 08/02 02:15
                                ", 488828 ,"질문 많이 받는 내용있다면 그 부분 추가해서 칼럼 작성하고 
그 파트 아예 새로 칼럼을 만드는 게 낫다고 생각하면 그 부분만 새로 쓸게요ㅋㅋㅋ"
https://orbi.kr/00017949407,"

오르비대표천사

 "," 08/02 02:23
                                ", 736898 ,아직 읽고있고 덜 읽었긴한데 항상 칼럼 잘 읽고있습니다 감사합니다 ㅎㅎ
https://orbi.kr/00017949407,"

Art149

 "," 08/02 15:45
                                ", 488828 ,항상 감사합니다ㅎㅎ
https://orbi.kr/00017949407,"

정시로한양대

 "," 08/02 02:32
                                ", 785126 ,6모가형4등급 9모 3등급이 목푭니다 알파테크닉만 오지게 돌리고 수특 수완하고 빨간색 마더텅으로 기출 한번 돌리고 실모 푸는거 괜찮나요??
